Brand Number,Brand Name,Stock Market
7994,オカムラ,東証１部
7995,バルカー,東証１部
7997,くろがね工,東証２部
7999,ＭＵＴＯＨＨ,東証１部
8001,伊藤忠,東証１部
8002,丸紅,東証１部
8005,スクロール,東証１部
8006,ユアサフナ,東証２部
8007,高島,東証１部
8008,４ＣＨＤ,東証１部
8011,三陽商,東証１部
8012,長瀬産,東証１部
8013,ナイガイ,東証１部
8014,蝶理,東証１部
8015,豊田通商,東証１部
8016,オンワードＨ,東証１部
8018,三共生興,東証１部
8020,兼松,東証１部
8022,ミズノ,東証１部
8023,大興電通,東証２部
8029,ルックＨＤ,東証１部
8030,中央魚,東証２部
8031,三井物,東証１部
8032,紙パ商,東証１部
8035,東エレク,東証１部
8037,カメイ,東証１部
8038,東都水,東証１部
8039,築地魚,東証２部
8040,東ソワール,東証２部
8041,ＯＵＧＨＤ,東証１部
8043,スターゼン,東証１部
8045,浜丸魚,ＪＡＳＤＡＱ
8046,丸藤パイル,東証２部
8050,セイコーＨＤ,東証１部
8051,山善,東証１部
8052,椿本興,東証１部
8053,住友商,東証１部
8056,ユニシス,東証１部
8057,内田洋,東証１部
8058,三菱商,東証１部
8059,第一実,東証１部
8060,キヤノンＭＪ,東証１部
8061,西華産,東証１部
8065,佐藤商,東証１部
8066,三谷商,東証２部
8068,菱洋エレク,東証１部
8070,東京産,東証１部
8071,東海エレ,名証
8072,出版貿,ＪＡＳＤＡＱ
8074,ユアサ商,東証１部
8075,神鋼商,東証１部
8076,カノークス,名証
8077,トルク,東証１部
8078,阪和興,東証１部
8079,正栄食,東証１部
8081,カナデン,東証１部
8084,菱電商,東証１部
8085,ナラサキ,東証２部
8086,ニプロ,東証１部
8087,フルサト,東証１部
8088,岩谷産,東証１部
8089,ナイス,東証１部
8090,昭光通商,東証１部
8091,ニチモウ,東証１部
8093,極東貿易,東証１部
8095,イワキ,東証１部
8096,兼松エレク,東証１部
8097,三愛石,東証１部
8098,稲畑産,東証１部
8103,明和産,東証１部
8104,クワザワＨＤ,東証１部
8105,堀田丸正,東証２部
8107,キムラタン,東証１部
8108,ヤマエ久野,東証１部
8111,ゴルドウイン,東証１部
8113,ユニチャム,東証１部
8114,デサント,東証１部
8115,ムーンバト,東証２部
8117,中央自,東証２部
8118,キング,東証１部
8119,三栄コーポ,ＪＡＳＤＡＱ
8123,川辺,ＪＡＳＤＡＱ
8125,ワキタ,東証１部
8127,ヤマトインタ,東証１部
8129,東邦ＨＤ,東証１部
8130,サンゲツ,東証１部
8131,ミツウロコＨ,東証１部
8132,シナネンＨＤ,東証１部
8133,エネクス,東証１部
8135,ゼット,東証２部
8136,サンリオ,東証１部
8137,サンワテクノ,東証１部
8138,三京化,東証２部
8139,ナガホリ,東証２部
8140,リョーサン,東証１部
8141,新光商,東証１部
8142,トーホー,東証１部
8143,ラピーヌ,東証２部
8144,電響社,東証２部
8145,中部水産,名証
8147,トミタ,ＪＡＳＤＡＱ
8150,三信電,東証１部
8151,東陽テク,東証１部
8152,ソマール,東証２部
8153,モスフード,東証１部
8154,加賀電子,東証１部
8155,三益半導,東証１部
8157,都築電,東証１部
8158,ソダニッカ,東証１部
8159,立花エレ,東証１部
8160,木曽路,東証１部
8163,ＳＲＳＨＤ,東証１部
8165,千趣会,東証１部
8166,タカキュー,東証１部
8167,リテールＰ,東証１部
8168,ケーヨー,東証１部
8173,上新電,東証１部
8174,日ガス,東証１部
8181,東天紅,東証１部
8182,いなげや,東証１部
8184,島忠,東証１部
8185,チヨダ,東証１部
8186,大塚家具,ＪＡＳＤＡＱ
8190,ヤマナカ,名証
8194,ライフコーポ,東証１部
8198,ＭＶ東海,東証２部
8200,リンガハット,東証１部
8202,ラオックス,東証２部
8203,ＭｒＭａｘＨ,東証１部
8207,テンアライド,東証１部
8208,エンチョー,ＪＡＳＤＡＱ
8209,フレンドリー,東証２部
8214,ＡＯＫＩＨＤ,東証１部
8215,銀座山形,ＪＡＳＤＡＱ
8217,オークワ,東証１部
8218,コメリ,東証１部
8219,青山商,東証１部
8225,タカチホ,ＪＡＳＤＡＱ
8226,理経,東証２部
8227,しまむら,東証１部
8228,マルイチ,名証
8230,はせがわ,東証１部
8233,高島屋,東証１部
8237,松屋,東証１部
8242,Ｈ２Ｏリテイ,東証１部
8244,近鉄百,東証１部
8247,大和,東証２部
8249,テクノアソシ,東証２部
8252,丸井Ｇ,東証１部
8253,クレセゾン,東証１部
8254,さいか屋,東証２部
8255,アクシアル,東証１部
8256,プロルート,ＪＡＳＤＡＱ
8257,山陽百,ＪＡＳＤＡＱ
8260,井筒屋,東証１部
8267,イオン,東証１部
8273,イズミ,東証１部
8275,フォーバル,東証１部
8276,平和堂,東証１部
8278,フジ,東証１部
8279,ヤオコー,東証１部
8281,ゼビオＨＤ,東証１部
8282,ケーズＨＤ,東証１部
8283,ＰＡＬＴＡＣ,東証１部
8285,三谷産業,東証１部
8287,ＭＶ西日本,東証２部
8289,Ｏｌｙｍｐｉ,東証１部
8293,ＡＴグループ,名証
8298,ファミリー,ＪＡＳＤＡＱ
8301,日銀,ＪＡＳＤＡＱ
8303,新生銀,東証１部
8304,あおぞら,東証１部
8306,三菱ＵＦＪ,東証１部
8308,りそなＨＤ,東証１部
8309,三住トラスト,東証１部
8316,三井住友,東証１部
8331,千葉銀,東証１部
8334,群馬銀,東証１部
8336,武蔵野銀,東証１部
8337,千葉興銀,東証１部
8338,筑波銀行,東証１部
8341,七十七銀,東証１部
8342,青森銀,東証１部
8343,秋田銀,東証１部
8344,山形銀,東証１部
8345,岩手銀,東証１部
8346,東邦銀,東証１部
8349,東北銀,東証１部
8350,みちのく銀,東証１部
8354,ふくおか,東証１部
8355,静岡銀,東証１部
8356,十六銀,東証１部
8358,スルガ銀,東証１部
8359,八十二銀,東証１部
8360,山梨中銀,東証１部
8361,大垣銀,東証１部
8362,福井銀,東証１部
8363,北国銀,東証１部
8364,清水銀,東証１部
8365,富山銀,東証１部
8366,滋賀銀,東証１部
8367,南都銀,東証１部
8368,百五銀,東証１部
8369,京都銀,東証１部
8370,紀陽銀行,東証１部
8377,ほくほく,東証１部
8381,山陰合銀,東証１部
8382,中国銀,東証１部
8383,鳥取銀行,東証１部
8385,伊予銀,東証１部
8386,百十四銀,東証１部
8387,四国銀,東証１部
8388,阿波銀,東証１部
8392,大分銀,東証１部
8393,宮崎銀,東証１部
8395,佐賀銀,東証１部
8398,筑邦銀,福証
8399,琉球銀,東証１部
8410,セブン銀行,東証１部
8411,みずほ,東証１部
8416,高知銀行,東証１部
8418,山口ＦＧ,東証１部
8421,信金中金,東証２部
8424,芙蓉リース,東証１部
8425,みずほリース,東証１部
8439,東京センチュ,東証１部
8462,ＦＶＣ,ＪＡＳＤＡＱ
8473,ＳＢＩ,東証１部
8508,Ｊトラスト,東証２部
8511,日証金,東証１部
8515,アイフル,東証１部
8518,アジア投資,東証１部
8521,長野銀,東証１部
8522,名古屋銀,東証１部
8524,北洋銀行,東証１部
8527,愛知銀,東証１部
8530,中京銀,東証１部
8537,大光銀行,東証１部
8540,福岡中銀,福証
8541,愛媛銀,東証１部
8542,トマト銀,東証１部
8544,京葉銀,東証１部
8550,栃木銀,東証１部
8551,北日本銀,東証１部
8554,南日本銀,福証
8558,東和銀,東証１部
8559,豊和銀,福証
8560,宮崎太陽銀,福証
8562,福島銀,東証１部
8563,大東銀,東証１部
8566,リコーリス,東証１部
8570,イオンＦＳ,東証１部
8572,アコム,東証１部
8584,ジャックス,東証１部
8585,オリコ,東証１部
8586,日立キャピ,東証１部
8591,オリックス,東証１部
8593,三菱Ｕリース,東証１部
8594,中道リース,札証
8595,ジャフコＧ,東証１部
8596,九州リース,東証１部
8600,トモニＨＤ,東証１部
8601,大和証Ｇ,東証１部
8604,野村,東証１部
8609,岡三,東証１部
8614,東洋証,東証１部
8616,東海東京,東証１部
8617,光世証,東証１部
8622,水戸証,東証１部
8624,いちよし,東証１部
8628,松井証,東証１部
8630,ＳＯＭＰＯＨ,東証１部
8697,ＪＰＸ,東証１部
8698,マネックスＧ,東証１部
8699,澤田ＨＤ,ＪＡＳＤＡＱ
8700,丸八証券,ＪＡＳＤＡＱ
8704,トレイダーズ,ＪＡＳＤＡＱ
8705,岡藤日産ＨＤ,ＪＡＳＤＡＱ
8706,極東証券,東証１部
8707,岩井コスモ,東証１部
8708,アイザワ証,東証１部
8713,フィデアＨＤ,東証１部
8714,池田泉州,東証１部
8715,アニコムＨＤ,東証１部
8725,ＭＳ＆ＡＤ,東証１部
8732,マネパＧ,東証１部
8737,あかつき本社,東証２部
8739,スパークス,東証１部
8740,フジトミ,ＪＡＳＤＡＱ
8742,小林洋行,東証１部
8746,第一商品,ＪＡＳＤＡＱ
8747,豊トラステ証,ＪＡＳＤＡＱ
8750,第一生命ＨＤ,東証１部
8766,東京海上,東証１部
8769,ＡＲＭ,東証１部
8771,Ｅギャランテ,東証１部
8772,アサックス,東証１部
8783,ＧＦＡ,ＪＡＳＤＡＱ
8789,フィンテック,マザーズ
8793,ＮＥＣキャピ,東証１部
8795,Ｔ＆ＤＨＤ,東証１部
8798,アドクリ,東証１部
8801,三井不,東証１部
8802,菱地所,東証１部
8803,平和不,東証１部
8804,東建物,東証１部
8806,ダイビル,東証１部
8818,京阪神ビ,東証１部
8830,住友不,東証１部
8835,太平発,東証１部
8836,ＲＩＳＥ,ＪＡＳＤＡＱ
8841,テーオーシ,東証１部
8842,楽天地,東証１部
8844,コスモスイニ,ＪＡＳＤＡＱ
8850,スターツ,東証１部
8854,日住,東証２部
8860,フジ住宅,東証１部
8864,空港施設,東証１部
8869,明和地所,東証１部
8871,ゴールドクレ,東証１部
8876,リログループ,東証１部
8877,エスリード,東証１部
8881,日神ＧＨＤ,東証１部
8886,ウッドＦ,ＪＡＳＤＡＱ
8887,リベレステ,ＪＡＳＤＡＱ
8889,ＡＰＡＭＡＮ,ＪＡＳＤＡＱ
8890,レーサム,ＪＡＳＤＡＱ
8891,ＭＧホーム,東証２部
8892,日本エスコン,東証１部
8893,新日建物,ＪＡＳＤＡＱ
8894,ＲＥＶＯＬＵ,東証２部
8897,タカラレベン,東証１部
8898,センチュ２１,ＪＡＳＤＡＱ
8903,サンウッド,ＪＡＳＤＡＱ
8904,ＡＶＡＮＴＩ,東証１部
8905,イオンモール,東証１部
8908,毎コムネット,東証１部
8909,シノケンＧ,ＪＡＳＤＡＱ
8912,エリア,東証２部
8914,エリアリンク,東証２部
8917,ファースト住,東証１部
8918,ランド,東証１部
8919,カチタス,東証１部
8920,東祥,東証１部
8922,ＪＡＭ,マザーズ
8923,トーセイ,東証１部
8925,アルデプロ,東証２部
8927,明豊エンター,ＪＡＳＤＡＱ
8928,穴吹興産,東証１部
8929,青山財,東証２部
8931,和田興産,東証２部
8934,サンフロンテ,東証１部
8935,ＦＪネクスト,東証１部
8938,グロームＨＤ,ＪＡＳＤＡＱ
8940,インテリクス,東証１部
8944,ランビジネス,東証１部
8945,サンネクスタ,東証１部
8946,エイシアンＳ,ＪＡＳＤＡＱ
8951,日本ビルＦ,東証２部
8952,Ｊリアル,東証２部
8953,リテールＦ,東証２部
8954,オリックスＦ,東証２部
8955,Ｊプライム,東証２部
8957,東急ＲＥ,東証２部
8958,グロバル,東証２部
8960,ユナイテド,東証２部
8961,森トラスト,東証２部
8963,ＩＮＶ,東証２部
8964,フロンテアＲ,東証２部
8966,平和ＲＥ,東証２部
8967,ニホンロジ,東証２部
8968,福岡リート,東証２部
8972,ケネディＯ,東証２部
8975,いちご,東証２部
8976,大和ＯＦ,東証２部
8977,阪急阪神Ｒ,東証２部
8979,スターツＰＲ,東証２部
8984,ハウスリート,東証２部
8985,ＪＨＲ,東証２部
8986,大和リビング,東証２部
8987,エクセレント,東証２部
8995,誠建設,東証２部
8996,ハウスフリー,福証
8999,グランディ,東証１部
9001,東武,東証１部
9003,相鉄ＨＤ,東証１部
9005,東急,東証１部
9006,京急,東証１部
9007,小田急,東証１部
9008,京王,東証１部
9009,京成,東証１部
9010,富士急,東証１部
9012,秩父鉄,ＪＡＳＤＡＱ
9014,新京成,東証１部
9017,新潟交,東証２部
9020,ＪＲ東日本,東証１部
9021,ＪＲ西日本,東証１部
9022,ＪＲ東海,東証１部
9024,西武ＨＤ,東証１部
9025,鴻池運輸,東証１部
9027,ロジネットＪ,札証
9028,ゼロ,東証２部
9029,ヒガシ２１,東証２部
9031,西鉄,東証１部
9033,広島電鉄,東証２部
9034,南総通運,ＪＡＳＤＡＱ
9035,第一交通,福証
9036,東部ネット,ＪＡＳＤＡＱ
9037,ハマキョウ,東証１部
9039,サカイ引越,東証１部
9040,大宝運輸,名証
9041,近鉄ＧＨＤ,東証１部
9044,南海電鉄,東証１部
9045,京阪ＨＤ,東証１部
9046,神戸電鉄,東証１部
9048,名鉄,東証１部
9049,京福電,東証２部
9051,センコン物流,ＪＡＳＤＡＱ
9052,山陽電,東証１部
9055,アルプス物,東証２部
9057,遠州トラック,ＪＡＳＤＡＱ
9058,トランコム,東証１部
9059,カンダ,東証２部
9060,日ロジテム,ＪＡＳＤＡＱ
9062,日通,東証１部
9063,岡県運送,東証２部
9064,ヤマトＨＤ,東証１部
9065,山九,東証１部
9066,日新,東証１部
9067,丸運,東証１部
9068,丸全運,東証１部
9069,センコーＧＨ,東証１部
9070,トナミＨＤ,東証１部
9072,ニッコンＨＤ,東証１部
9073,京極運,ＪＡＳＤＡＱ
9074,日石輸,東証１部
9075,福山通,東証１部
9076,セイノーＨＤ,東証１部
9077,名鉄運,名証
9078,エスライン,東証１部
9081,神奈中交,東証１部
9082,大和自交,東証２部
9083,神姫バス,東証２部
9085,中央バス,札証
9086,日立物流,東証１部
9087,タカセ,ＪＡＳＤＡＱ
9090,丸和運輸機関,東証１部
9099,Ｃ＆ＦロジＨ,東証１部
9101,郵船,東証１部
9104,商船三井,東証１部
9107,川崎汽,東証１部
9110,ユナイテド海,東証１部
9115,明治海,東証１部
9119,飯野海,東証１部
9127,玉井商,東証２部
9130,共栄タンカ,東証１部
9142,ＪＲ九州,東証１部
9143,ＳＧＨＤ,東証１部
9145,ビーイングＨ,東証２部
9171,栗林船,東証２部
9173,東海汽,東証２部
9179,川崎近海,東証２部
9193,東京汽,東証２部
9201,ＪＡＬ,東証１部
9202,ＡＮＡ,東証１部
9206,ＳＦＪ,東証２部
9232,パスコ,東証１部
9233,アジア航測,東証２部
9260,Ｗｉｓｍｅｔ,東証１部
9262,シルバライフ,東証１部
9263,ビジョナリＨ,ＪＡＳＤＡＱ
9264,ポエック,ＪＡＳＤＡＱ
9265,ヤマシタＨＨ,東証１部
9266,一家ダイニン,東証１部
9267,ゲンキードラ,東証１部
9268,オプティマス,東証２部
9270,バリュＨＤ,マザーズ
9271,和心,マザーズ
9272,ブティックス,マザーズ
9273,コーア商事Ｈ,東証１部
9274,国際紙パ商,東証１部
9275,ナルミヤ,東証１部
9278,ブックオフＨ,東証１部
9279,ギフト,東証１部
9281,タカラインフ,東証２部
9282,いちごグリン,東証２部
9283,再生可能エネ,東証２部
9284,Ｃソーラー,東証２部
9285,東京インフラ,東証２部
9286,エネクスＩ,東証２部
9287,ＪＩＦ,東証２部
9301,三菱倉,東証１部
9302,三井倉ＨＤ,東証１部
9303,住友倉,東証１部
9304,渋沢倉,東証１部
9305,ヤマタネ,東証１部
9306,東陽倉,東証１部
9307,杉村倉,東証２部
9308,乾汽船,東証１部
9310,トラシティ,東証１部
9311,アサガミ,東証２部
9312,ケイヒン,東証１部
9313,丸八倉,東証２部
9318,アジア開発,東証２部
9319,中央倉,東証１部
9322,川西倉,東証１部
9324,安田倉,東証１部
9325,ファイズＨＤ,東証１部
9326,関通,マザーズ
9351,洋埠頭,東証１部
9355,リンコー,東証２部
9357,名港海,名証
9358,宇徳,東証１部
9359,伊勢湾,名証
9360,鈴与シンワ,東証２部
9361,伏木運,東証２部
9362,兵機海,東証２部
9363,大運,東証２部
9364,上組,東証１部
9365,トレーディア,東証２部
9366,サンリツ,東証１部
9367,大東港運,ＪＡＳＤＡＱ
9368,キムラユニ,東証１部
9369,キユソ流通,東証１部
9375,近鉄エクス,東証１部
9376,ユーラシア,ＪＡＳＤＡＱ
9377,エージーピー,ＪＡＳＤＡＱ
9380,東海運,東証１部
9381,エーアイテイ,東証１部
9384,内外トランス,東証１部
9385,ショーエイ,東証１部
9386,日コンセプト,東証１部
9401,ＴＢＳＨＤ,東証１部
9402,中日放,名証
9404,日テレＨＤ,東証１部
9405,朝日放送ＧＨ,東証１部
9407,ＲＫＢ毎日Ｈ,福証
9408,新潟放送,ＪＡＳＤＡＱ
9409,テレビ朝日Ｈ,東証１部
9412,スカパーＪ,東証１部
9413,テレ東ＨＤ,東証１部
9414,日本ＢＳ放送,東証１部
9416,ビジョン,東証１部
9417,スマトバリュ,東証１部
9418,ＵＮＥＸＴＨ,東証１部
9419,ワイヤレスＧ,東証１部
9421,ＮＪＨＤ,ＪＡＳＤＡＱ
9422,コネクシオ,東証１部
9423,フォバルＲＳ,ＪＡＳＤＡＱ
9424,日本通信,東証１部
9425,日本テレホン,ＪＡＳＤＡＱ
9428,クロップス,東証１部
9432,ＮＴＴ,東証１部
9433,ＫＤＤＩ,東証１部
9434,ソフトバンク,東証１部
9435,光通信,東証１部
9436,沖縄セルラー,ＪＡＳＤＡＱ
9438,エムティア,東証１部
9439,ＭＨグループ,ＪＡＳＤＡＱ
9444,トーシンＨＤ,ＪＡＳＤＡＱ
9445,Ｆテレコム,東証２部
9446,サカイＨＤ,ＪＡＳＤＡＱ
9449,ＧＭＯ,東証１部
9450,ファイバーＧ,東証１部
9466,アイドマＭＣ,東証１部
9467,アルファポリ,マザーズ
9468,カドカワ,東証１部
9470,学研ＨＤ,東証１部
9471,文渓堂,名証
9474,ゼンリン,東証１部
9475,昭文社ＨＤ,東証１部
9476,中央経済ＨＤ,ＪＡＳＤＡＱ
9478,ＳＥＨ＆Ｉ,ＪＡＳＤＡＱ
9479,インプレス,東証１部
9501,東電力ＨＤ,東証１部
9502,中部電,東証１部
9503,関西電,東証１部
9504,中国電,東証１部
9505,北陸電,東証１部
9506,東北電,東証１部
9507,四国電,東証１部
9508,九州電,東証１部
9509,北海電,東証１部
9511,沖縄電力,東証１部
9513,Ｊパワー,東証１部
9514,エフオン,東証１部
9517,イーレックス,東証１部
9519,レノバ,東証１部
9531,東ガス,東証１部
9532,大ガス,東証１部
9533,邦ガス,東証１部
9534,北海ガス,東証１部
9535,広島ガス,東証１部
9536,西部ガス,東証１部
9537,北陸ガス,東証２部
9539,京葉ガス,東証２部
9543,静岡ガス,東証１部
9551,メタウォータ,東証１部
9600,アイネット,東証１部
9601,松竹,東証１部
9602,東宝,東証１部
9603,ＨＩＳ,東証１部
9605,東映,東証１部
9610,ウィルソン,ＪＡＳＤＡＱ
9612,ラックランド,東証１部
9613,ＮＴＴデータ,東証１部
9616,共立メンテ,東証１部
9619,イチネンＨＤ,東証１部
9622,スペース,東証１部
9624,長大,東証１部
9625,セレスポ,ＪＡＳＤＡＱ
9627,アインＨＤ,東証１部
9628,燦ＨＤ,東証１部
9629,ピーシーエー,東証１部
9631,東急レク,東証２部
9632,スバル興,東証１部
9633,テアトル,東証１部
9635,武蔵野興,東証２部
9636,きんえい,東証２部
9637,オーエス,東証２部
9639,三協フロンテ,ＪＡＳＤＡＱ
9640,セゾン情報,ＪＡＳＤＡＱ
9641,サコス,ＪＡＳＤＡＱ
9643,中日興,名証
9644,タナベ経営,東証１部
9647,協和コンサル,ＪＡＳＤＡＱ
9651,日プロ,ＪＡＳＤＡＱ
9656,グリンランド,東証２部
9658,ビジ太田昭和,東証１部
9661,歌舞伎,東証２部
9663,ナガワ,東証１部
9664,御園座,名証
9671,よみランド,東証１部
9672,都競馬,東証１部
9675,常磐興,東証１部
9678,カナモト,東証１部
9679,ホウライ,ＪＡＳＤＡＱ
9681,東京ドーム,東証１部
9682,ＤＴＳ,東証１部
9684,スクエニＨＤ,東証１部
9685,ＫＹＣＯＭ,ＪＡＳＤＡＱ
9686,東洋テック,東証２部
9687,ＫＳＫ,ＪＡＳＤＡＱ
9691,両毛システム,ＪＡＳＤＡＱ
9692,シーイーシー,東証１部
9695,鴨川グランド,ＪＡＳＤＡＱ
9696,ウィザス,ＪＡＳＤＡＱ
9697,カプコン,東証１部
9698,クレオ,ＪＡＳＤＡＱ
9699,西尾レント,東証１部
9701,東会舘,東証２部
9702,アイエスビー,東証１部
9704,アゴーラＨＧ,東証１部
9706,日空ビル,東証１部
9707,ユニマットＲ,ＪＡＳＤＡＱ
9708,帝国ホテル,東証２部
9709,ＮＣＳ＆Ａ,東証２部
9715,トランスコス,東証１部
9716,乃村工芸,東証１部
9717,ジャステック,東証１部
9719,ＳＣＳＫ,東証１部
9720,グランド,ＪＡＳＤＡＱ
9722,藤田観,東証１部
9723,京都ホテル,東証２部
9726,ＫＮＴＣＴ,東証１部
9728,日本管財,東証１部
9729,トーカイ,東証１部
9731,白洋舎,東証１部
9733,ナガセ,ＪＡＳＤＡＱ
9734,精養軒,ＪＡＳＤＡＱ
9735,セコム,東証１部
9739,ＮＳＷ,東証１部
9740,ＣＳＰ,東証１部
9742,アイネス,東証１部
9743,丹青社,東証１部
9744,メイテック,東証１部
9746,ＴＫＣ,東証１部
9749,富士ソフト,東証１部
9753,ＩＸナレッジ,ＪＡＳＤＡＱ
9755,応用地質,東証１部
9757,船井総研ＨＤ,東証１部
9758,ジシステム,ＪＡＳＤＡＱ
9759,ＮＳＤ,東証１部
9760,進学会ＨＤ,東証１部
9761,東海リース,東証２部
9763,丸紅建材,東証１部
9765,オオバ,東証１部
9766,コナミＨＤ,東証１部
9767,日建工学,東証２部
9768,いであ,東証１部
9769,学究社,東証１部
9776,札臨,ＪＡＳＤＡＱ
9778,昴,ＪＡＳＤＡＱ
9780,ハリマビス,ＪＡＳＤＡＱ
9782,ＤＭＳ,ＪＡＳＤＡＱ
9783,ベネッセＨＤ,東証１部
9787,イオンディラ,東証１部
9788,ナック,東証１部
9790,福井コンＨ,東証１部
9791,ビケンテクノ,東証２部
9793,ダイセキ,東証１部
9795,ステップ,東証１部
9797,大日本コン,東証２部
9799,旭情報,東証２部
9810,日鉄物産,東証１部
9812,テーオーＨ,ＪＡＳＤＡＱ
9818,大丸エナ,東証２部
9820,ＭＴジェネ,ＪＡＳＤＡＱ
9823,マミーマート,ＪＡＳＤＡＱ
9824,泉州電業,東証１部
9827,リリカラ,ＪＡＳＤＡＱ
9828,元気寿司,東証１部
9829,ながの東急,ＪＡＳＤＡＱ
9830,トラスコ中山,東証１部
9831,ヤマダＨＤ,東証１部
9832,オートバック,東証１部
9835,ジュンテンド,東証２部
9837,モリト,東証１部
9842,アークランド,東証１部
9843,ニトリＨＤ,東証１部
9845,パーカー,東証２部
9846,天満屋ス,東証２部
9849,共同紙,ＪＡＳＤＡＱ
9850,グルメ杵屋,東証１部
9852,ＣＢグループ,ＪＡＳＤＡＱ
9853,銀座ルノア,ＪＡＳＤＡＱ
9854,愛眼,東証１部
9856,ケーユーＨＤ,東証１部
9857,英和,東証２部
9861,吉野家ＨＤ,東証１部
9867,ソレキア,ＪＡＳＤＡＱ
9869,加藤産,東証１部
9872,北恵,東証１部
9873,日本ＫＦＣ,東証２部
9876,コックス,ＪＡＳＤＡＱ
9878,セキド,東証２部
9880,イノテック,東証１部
9882,イエロハット,東証１部
9885,シャルレ,東証２部
9887,松屋フーズＨ,東証１部
9888,ＵＥＸ,ＪＡＳＤＡＱ
9889,ＪＢＣＣＨＤ,東証１部
9890,マキヤ,ＪＡＳＤＡＱ
9895,コンセック,ＪＡＳＤＡＱ
9896,ＪＫＨＤ,東証１部
9900,サガミＨＤ,東証１部
9902,日伝,東証１部
9903,カンセキ,ＪＡＳＤＡＱ
9904,ベリテ,東証２部
9906,藤井産業,ＪＡＳＤＡＱ
9908,Ｄｅｎｋｅｉ,ＪＡＳＤＡＱ
9909,愛光電気,ＪＡＳＤＡＱ
9913,日邦産業,ＪＡＳＤＡＱ
9914,植松商会,ＪＡＳＤＡＱ
9919,関西スーパ,東証１部
9928,ミロク情報,東証１部
9929,平和紙業,東証２部
9930,北沢産,東証１部
9932,杉本商事,東証１部
9934,因幡電産,東証１部
9936,王将フード,東証１部
9941,太洋物産,ＪＡＳＤＡＱ
9942,ジョイフル,福証
9945,プレナス,東証１部
9946,ミニストップ,東証１部
9948,アークス,東証１部
9950,ハチバン,ＪＡＳＤＡＱ
9955,ヨンキュウ,ＪＡＳＤＡＱ
9956,バローＨＤ,東証１部
9959,アシードＨＤ,東証２部
9960,東テク,東証１部
9962,ミスミＧ,東証１部
9964,アイテック,ＪＡＳＤＡＱ
9966,藤久,東証１部
9967,堺商事,東証２部
9969,ショクブン,東証２部
9972,アルテック,東証１部
9973,小僧寿し,ＪＡＳＤＡＱ
9974,ベルク,東証１部
9976,セキチュー,ＪＡＳＤＡＱ
9977,アオキスーパ,ＪＡＳＤＡＱ
9978,文教堂ＨＤ,ＪＡＳＤＡＱ
9979,大庄,東証１部
9980,ＭＲＫＨＤ,東証２部
9982,タキヒヨー,東証１部
9983,ファストリテ,東証１部
9984,ソフバンＧ,東証１部
9986,蔵王産業,東証１部
9987,スズケン,東証１部
9989,サンドラッグ,東証１部
9990,サックスバー,東証１部
9991,ジェコス,東証１部
9993,ヤマザワ,東証１部
9994,やまや,東証１部
9995,グローセル,東証１部
9996,サトー商会,ＪＡＳＤＡＱ
